"";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";106;0,531944;19942;2;4;2
"2";109;0,532087;100876;2;4;2
"3";110;0,532094;66623;2;4;2
"4";112;0,532124;17308;2;4;2
"5";113;0,533899;13697;2;4;2
"6";115;0,532657;74087;2;4;2
"7";116;0,533677;7979;2;4;2
"8";118;0,533048;16824;2;4;2
"9";121;0,532712;20907;2;4;2
"10";123;0,532305;16231;2;4;2
"11";125;0,533636;30282;2;4;2
"12";127;0,531944;15765;2;4;2
"13";130;0,531944;13629;2;4;2
"14";132;0,532379;99703;2;4;2
"15";144;0,676859;34156;4;7;2
"16";145;0,689515;33238;4;8;2
"17";146;0,568116;28842;2;4;2
"18";147;0,67351;12679;4;7;2
"19";155;0,741512;6104;5;9;3
"20";156;0,700002;28243;4;8;2
"21";158;0,763342;12046;5;9;3
"22";159;0,750584;23914;5;9;3
"23";160;0,748669;11893;5;9;3
"24";161;0,703827;17574;4;8;2
"25";162;0,707504;5158;4;8;2
"26";164;0,6984;20246;4;8;2
"27";166;0,74496;43780;5;9;3
"28";168;0,687624;24810;4;7;2
"29";170;0,777008;38932;5;9;3
"30";172;0,702571;23614;4;8;2
"31";173;0,717309;16903;4;8;2
"32";174;0,739833;14224;5;9;3
"33";176;0,729543;8013;4;8;2
"34";177;0,740969;15889;5;9;3
"35";179;0,78353;42142;5;9;3
"36";180;0,779078;24376;5;9;3
"37";181;0,748985;13891;5;9;3
"38";182;0,747801;9221;5;9;3
"39";183;0,73857;9967;5;9;3
"40";184;0,783848;19297;5;9;3
"41";185;0,80101;9928;5;10;3
"42";187;0,770329;19166;5;9;3
"43";189;0,678355;11499;4;7;2
"44";190;0,736771;23910;4;8;2
"45";191;0,756216;15033;5;9;3
"46";192;0,699364;20434;4;8;2
"47";193;0,697231;11683;4;8;2
"48";194;0,810452;12249;5;10;3
"49";196;0,888543;21240;5;10;3
"50";197;0,881623;15102;5;10;3
"51";198;0,870553;14194;5;10;3
"52";199;0,850092;11748;5;10;3
"53";262;0,767828;50523;5;9;3
"54";263;0,709958;5558;4;8;2
"55";268;0,746435;18479;5;9;3
"56";269;0,726098;22471;4;8;2
"57";270;0,815163;27150;5;10;3
"58";272;0,841615;3411;5;10;3
"59";273;0,803506;20398;5;10;3
"60";274;0,79521;13117;5;10;3
"61";276;0,838498;15672;5;10;3
"62";277;0,815483;5237;5;10;3
"63";278;0,851514;24881;5;10;3
"64";279;0,794242;13997;5;9;3
"65";282;0,83843;63512;5;10;3
"66";289;0,802877;10840;5;10;3
"67";290;0,792535;17063;5;9;3
"68";292;0,776698;10485;5;9;3
"69";294;0,828321;21606;5;10;3
"70";295;0,775087;17509;5;9;3
"71";297;0,782043;39475;5;9;3
"72";299;0,749898;26454;5;9;3
"73";304;0,720225;32214;4;8;2
"74";305;0,715975;71805;4;8;2
"75";309;0,659879;18534;4;7;2
"76";310;0,842626;1844;5;10;3
"77";311;0,725722;9530;4;8;2
"78";313;0,752134;26549;5;9;3
"79";314;0,776286;21543;5;9;3
"80";315;0,73223;4979;4;8;2
"81";317;0,75704;21347;5;9;3
"82";318;0,684586;9648;4;7;2
"83";319;0,683232;1354;4;7;2
"84";320;0,827394;8506;5;10;3
"85";322;0,841654;27882;5;10;3
"86";323;0,848089;23262;5;10;3
"87";324;0,797374;5208;5;10;3
"88";325;0,830233;11359;5;10;3
"89";410;0,753493;24315;5;9;3
"90";412;0,753493;8373;5;9;3
"91";415;0,753506;96951;5;9;3
"92";417;0,753501;47784;5;9;3
"93";420;0,753414;31618;5;9;3
"94";422;0,753493;10717;5;9;3
"95";424;0,753446;68440;5;9;3
"96";427;0,753392;30596;5;9;3
"97";428;0,75344;51055;5;9;3
"98";429;0,753493;8298;5;9;3
