"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",84694,0.829709,5,9,3
"2",1002,"Kiel, Landeshauptstadt",243148,0.705049,4,7,2
"3",1003,"Lübeck, Hansestadt",214420,0.852775,5,10,3
"4",1004,"Neumünster, Stadt",77588,0.880801,5,10,3
"5",1051,"Dithmarschen",132685,0.854093,5,10,3
"6",1053,"Herzogtum Lauenburg",190703,0.655162,3,6,2
"7",1054,"Nordfriesland",162203,0.752181,4,8,2
"8",1055,"Ostholstein",198355,0.76951,5,9,3
"9",1056,"Pinneberg",304087,0.539474,2,4,2
"10",1057,"Plön",126865,0.686648,4,7,2
"11",1058,"Rendsburg-Eckernförde",268628,0.660992,3,6,2
"12",1059,"Schleswig-Flensburg",195593,0.817052,5,9,3
"13",1060,"Segeberg",264972,0.619769,3,5,2
"14",1061,"Steinburg",130218,0.764597,5,9,3
"15",1062,"Stormarn",236705,0.468116,1,2,1
"16",2000,"Hamburg, Freie und Hansestadt",1762791,0.410759,1,1,1
"17",3101,"Braunschweig, Stadt",248502,0.451004,1,2,1
"18",3102,"Salzgitter, Stadt",98966,0.648461,3,6,2
"19",3103,"Wolfsburg, Stadt",123027,0.308367,1,1,1
"20",3151,"Gifhorn",172541,0.582091,2,4,2
"21",3152,"Göttingen",250220,0.537826,2,3,2
"22",3153,"Goslar",137256,0.760178,5,9,3
"23",3154,"Helmstedt",90908,0.688198,4,7,2
"24",3155,"Northeim",133905,0.730698,4,8,2
"25",3156,"Osterode am Harz",73793,0.774572,5,9,3
"26",3157,"Peine",130601,0.650448,3,6,2
"27",3158,"Wolfenbüttel",120035,0.604515,3,5,2
"28",3241,"Region Hannover",1128037,0.576587,2,4,2
"29",3251,"Diepholz",211093,0.642384,3,6,2
"30",3252,"Hameln-Pyrmont",147813,0.714419,4,8,2
"31",3254,"Hildesheim",274554,0.683214,4,7,2
"32",3255,"Holzminden",71438,0.779307,5,9,3
"33",3256,"Nienburg (Weser)",119631,0.745654,4,8,2
"34",3257,"Schaumburg",155847,0.705114,4,7,2
"35",3351,"Celle",176157,0.732294,4,8,2
"36",3352,"Cuxhaven",196787,0.791123,5,9,3
"37",3353,"Harburg",245199,0.512622,2,3,2
"38",3354,"Lüchow-Dannenberg",48728,0.854285,5,10,3
"39",3355,"Lüneburg",178122,0.634841,3,6,2
"40",3356,"Osterholz",111484,0.622204,3,5,2
"41",3357,"Rotenburg (Wümme)",161842,0.700604,4,7,2
"42",3358,"Heidekreis",136200,0.770075,5,9,3
"43",3359,"Stade",197448,0.607965,3,5,2
"44",3360,"Uelzen",92533,0.7679,5,9,3
"45",3361,"Verden",133215,0.580335,2,4,2
"46",3401,"Delmenhorst, Stadt",74804,0.877539,5,10,3
"47",3402,"Emden, Stadt",50016,0.783015,5,9,3
"48",3403,"Oldenburg (Oldenburg), Stadt",160907,0.59759,3,5,2
"49",3404,"Osnabrück, Stadt",156897,0.614571,3,5,2
"50",3405,"Wilhelmshaven, Stadt",75534,0.854349,5,10,3
"51",3451,"Ammerland",119917,0.637154,3,6,2
"52",3452,"Aurich",187998,0.8703,5,10,3
"53",3453,"Cloppenburg",162350,0.8045,5,9,3
"54",3454,"Emsland",315757,0.694037,4,7,2
"55",3455,"Friesland",96937,0.742543,4,8,2
"56",3456,"Grafschaft Bentheim",134329,0.775375,5,9,3
"57",3457,"Leer",165809,0.871908,5,10,3
"58",3458,"Oldenburg",126798,0.66234,3,6,2
"59",3459,"Osnabrück",351316,0.670075,4,7,2
"60",3460,"Vechta",136184,0.698878,4,7,2
"61",3461,"Wesermarsch",88765,0.689401,4,7,2
"62",3462,"Wittmund",56539,0.827539,5,9,3
"63",4011,"Bremen, Stadt",551767,0.606263,3,5,2
"64",4012,"Bremerhaven, Stadt",110121,0.90335,5,10,3
"65",5111,"Düsseldorf, Stadt",604527,0.38198,1,1,1
"66",5112,"Duisburg, Stadt",485465,0.833515,5,10,3
"67",5113,"Essen, Stadt",573784,0.630556,3,6,2
"68",5114,"Krefeld, Stadt",222500,0.670743,4,7,2
"69",5116,"Mönchengladbach, Stadt",256853,0.77103,5,9,3
"70",5117,"Mülheim an der Ruhr, Stadt",167108,0.507035,2,3,2
"71",5119,"Oberhausen, Stadt",209292,0.781771,5,9,3
"72",5120,"Remscheid, Stadt",109009,0.673255,4,7,2
"73",5122,"Solingen, Klingenstadt",156771,0.651452,3,6,2
"74",5124,"Wuppertal, Stadt",345425,0.764977,5,9,3
"75",5154,"Kleve",304963,0.735086,4,8,2
"76",5158,"Mettmann",477760,0.449263,1,2,1
"77",5162,"Rhein-Kreis Neuss",442522,0.470219,1,2,1
"78",5166,"Viersen",295067,0.610857,3,5,2
"79",5170,"Wesel",457244,0.644951,3,6,2
"80",5314,"Bonn, Stadt",313958,0.313818,1,1,1
"81",5315,"Köln, Stadt",1046680,0.490739,2,3,2
"82",5316,"Leverkusen, Stadt",161540,0.501133,2,3,2
"83",5334,"Städteregion Aachen",547661,0.574583,2,4,2
"84",5358,"Düren",259073,0.675426,4,7,2
"85",5362,"Rhein-Erft-Kreis",459448,0.573088,2,4,2
"86",5366,"Euskirchen",188158,0.677596,4,7,2
"87",5370,"Heinsberg",249310,0.783517,5,9,3
"88",5374,"Oberbergischer Kreis",270618,0.588696,3,5,2
"89",5378,"Rheinisch-Bergischer Kreis",279497,0.454756,1,2,1
"90",5382,"Rhein-Sieg-Kreis",585781,0.537106,2,3,2
"91",5512,"Bottrop, Stadt",116017,0.746585,4,8,2
"92",5513,"Gelsenkirchen, Stadt",257651,0.927931,5,10,3
"93",5515,"Münster, Stadt",302178,0.413836,1,2,1
"94",5554,"Borken",365191,0.668038,4,7,2
"95",5558,"Coesfeld",215996,0.549164,2,4,2
"96",5562,"Recklinghausen",613092,0.723775,4,8,2
"97",5566,"Steinfurt",437127,0.645555,3,6,2
"98",5570,"Warendorf",273412,0.594787,3,5,2
