"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,530112;120818;3;5;2
"2";11;0,530557;196518;3;5;2
"3";12;0,530649;83185;3;5;2
"4";13;0,53036;113332;3;5;2
"5";14;0,646178;108915;4;7;2
"6";15;0,740587;70307;5;9;3
"7";16;0,717218;123461;4;8;2
"8";17;0,70908;159717;4;8;2
"9";18;0,756164;117345;5;9;3
"10";19;0,78933;145593;5;9;3
"11";26;0,783921;97031;5;9;3
"12";27;0,848418;123863;5;10;3
"13";28;0,861921;74352;5;10;3
"14";29;0,839085;132592;5;10;3
"15";30;0,709048;122553;4;8;2
"16";31;0,781496;96794;5;9;3
"17";32;0,817802;76217;5;10;3
"18";41;0,765173;177423;5;9;3
"19";42;0,765134;200724;5;9;3
"20";43;0,765177;161579;5;9;3
"21";44;0,74869;96958;5;9;3
"22";45;0,842694;107338;5;10;3
"23";46;0,840839;179190;5;10;3
"24";47;0,807544;102565;5;10;3
"25";48;0,82486;140132;5;10;3
"26";49;0,775586;55650;5;9;3
"27";61;0,887423;300260;5;10;3
"28";62;0,887675;142166;5;10;3
"29";63;0,938004;111133;5;10;3
"30";64;0,978354;147436;5;10;3
"31";65;0,955703;113631;5;10;3
"32";66;0,894481;135266;5;10;3
"33";67;0,90755;141290;5;10;3
"34";68;0,863853;167151;5;10;3
"35";69;0,837919;40006;5;10;3
"36";73;0,781557;85143;5;9;3
"37";74;0,784195;51674;5;9;3
"38";75;0,850095;137992;5;10;3
"39";76;0,728803;56343;4;8;2
"40";77;0,49228;135152;2;4;2
"41";78;0,812125;16123;5;10;3
"42";79;0,790705;93088;5;9;3
"43";80;0,820172;88648;5;10;3
"44";81;0,758458;62233;5;9;3
"45";82;0,78218;128803;5;9;3
"46";83;0,777418;123307;5;9;3
"47";84;0,827164;92061;5;10;3
"48";85;0,794566;80419;5;9;3
"49";86;0,765289;28056;5;9;3
"50";91;0,747268;193956;5;9;3
"51";92;0,747598;118252;5;9;3
"52";93;0,764563;138240;5;9;3
"53";94;0,765609;120762;5;9;3
"54";95;0,762811;112515;5;9;3
"55";96;0,74657;102769;5;9;3
"56";101;0,740173;42212;5;9;3
"57";102;0,740173;40467;5;9;3
"58";103;0,740173;101892;5;9;3
"59";104;0,740173;40460;5;9;3
"60";105;0,740173;49142;5;9;3
"61";106;0,740173;11946;5;9;3
"62";107;0,740173;56991;5;9;3
"63";108;0,740173;18250;5;9;3
"64";109;0,740173;47187;5;9;3
"65";120;0,740173;66003;5;9;3
"66";121;0,740173;99062;5;9;3
"67";122;0,740152;118158;4;8;2
"68";123;0,740163;172351;4;8;2
"69";124;0,740173;133548;5;9;3
"70";125;0,736749;530173;4;8;2
"71";126;0,740104;238857;4;8;2
"72";130;0,740171;163485;4;8;2
"73";131;0,740164;295578;4;8;2
"74";133;0,740173;55234;5;9;3
"75";134;0,739874;188306;4;8;2
"76";135;0,740171;411591;4;8;2
"77";136;0,740173;42436;5;9;3
"78";140;0,74013;167264;4;8;2
"79";141;0,73993;383375;4;8;2
"80";144;0,495876;167141;2;4;2
"81";145;0,526918;139759;3;5;2
"82";146;0,752477;110986;5;9;3
"83";147;0,860343;148233;5;10;3
"84";148;0,581209;30436;3;6;2
"85";149;0,745822;97735;5;9;3
"86";152;0,794658;72717;5;9;3
"87";153;0,758481;152872;5;9;3
"88";155;0,732227;104130;4;8;2
"89";157;0,644342;100676;4;7;2
"90";158;0,718037;135490;4;8;2
"91";159;0,708504;51665;4;8;2
"92";162;0,874205;110813;5;10;3
"93";163;0,797587;149758;5;9;3
"94";165;0,697231;107291;4;8;2
"95";167;0,736806;98748;4;8;2
"96";168;0,893236;84070;5;10;3
"97";169;0,897398;42299;5;10;3
"98";170;0,833919;105331;5;10;3
"99";171;0,887044;111274;5;10;3
"100";172;0,89319;132440;5;10;3
"101";173;0,92278;106197;5;10;3
"102";174;0,851192;118490;5;10;3
"103";175;0,832615;12560;5;10;3
"104";180;0,764843;55467;5;9;3
"105";181;0,769263;192231;5;9;3
"106";182;0,842643;131782;5;10;3
"107";183;0,875813;51444;5;10;3
"108";184;0,87298;81890;5;10;3
"109";185;0,854555;85266;5;10;3
"110";186;0,811304;4558;5;10;3
"111";190;0,791188;141273;5;9;3
"112";192;0,789784;114956;5;9;3
"113";193;0,876808;125178;5;10;3
"114";194;0,907857;17487;5;10;3
"115";200;0,442876;10145;2;3;2
"116";201;0,442876;10221;2;3;2
"117";202;0,442876;14401;2;3;2
"118";203;0,442876;11784;2;3;2
"119";204;0,442876;36094;2;3;2
"120";205;0,442876;39522;2;3;2
"121";210;0,445225;487076;2;3;2
"122";211;0,442876;287495;2;3;2
"123";212;0,453268;147736;2;3;2
"124";213;0,616331;162176;4;7;2
"125";214;0,521018;157101;2;4;2
"126";215;0,57493;76432;3;5;2
"127";216;0,561463;155682;3;5;2
"128";217;0,687286;107575;4;7;2
"129";220;0,442871;64593;2;3;2
"130";221;0,43932;206909;2;3;2
"131";222;0,442876;13812;2;3;2
"132";223;0,442894;240230;2;3;2
"133";224;0,443209;97936;2;3;2
"134";225;0,443062;155540;2;3;2
"135";226;0,442876;31409;2;3;2
"136";227;0,442876;28859;2;3;2
"137";228;0,503877;140240;2;4;2
"138";229;0,415581;109222;1;2;1
"139";235;0,836316;211867;5;10;3
"140";236;0,70517;94476;4;8;2
"141";237;0,732644;145079;4;8;2
"142";238;0,554325;136218;3;5;2
"143";239;0,824358;141394;5;10;3
"144";241;0,688688;265463;4;7;2
"145";242;0,627792;128844;4;7;2
"146";243;0,683268;97129;4;7;2
"147";244;0,753369;4748;5;9;3
"148";245;0,727101;182255;4;8;2
"149";246;0,618056;63374;4;7;2
"150";247;0,670439;72199;4;7;2
"151";248;0,713928;101849;4;8;2
"152";249;0,790307;169135;5;9;3
"153";253;0,584186;110595;3;6;2
"154";254;0,50123;181362;2;4;2
"155";255;0,729418;114884;4;8;2
"156";256;0,808496;4482;5;10;3
"157";257;0,814717;115266;5;10;3
"158";258;0,715635;108960;4;8;2
"159";259;0,669047;54939;4;7;2
"160";261;0,646899;267173;4;7;2
"161";262;0,655678;53531;4;7;2
"162";263;0,897452;124257;5;10;3
"163";264;0,818618;104388;5;10;3
