"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,516019;120818;3;5;2
"2";11;0,516614;196518;3;5;2
"3";12;0,516678;83185;3;5;2
"4";13;0,516277;113332;3;5;2
"5";14;0,662695;108915;4;8;2
"6";15;0,795182;70307;5;10;3
"7";16;0,770656;123461;5;9;3
"8";17;0,718358;159717;5;9;3
"9";18;0,748602;117345;5;9;3
"10";19;0,767618;145593;5;9;3
"11";26;0,773851;97031;5;9;3
"12";27;0,846602;123863;5;10;3
"13";28;0,863061;74352;5;10;3
"14";29;0,835982;132592;5;10;3
"15";30;0,695062;122553;4;8;2
"16";31;0,759447;96794;5;9;3
"17";32;0,790929;76217;5;10;3
"18";41;0,747566;177423;5;9;3
"19";42;0,747537;200724;5;9;3
"20";43;0,747577;161579;5;9;3
"21";44;0,740505;96958;5;9;3
"22";45;0,844283;107338;5;10;3
"23";46;0,816594;179190;5;10;3
"24";47;0,798646;102565;5;10;3
"25";48;0,831122;140132;5;10;3
"26";49;0,753297;55650;5;9;3
"27";61;0,875764;300260;5;10;3
"28";62;0,901259;142166;5;10;3
"29";63;0,933014;111133;5;10;3
"30";64;0,975738;147436;5;10;3
"31";65;0,946771;113631;5;10;3
"32";66;0,906363;135266;5;10;3
"33";67;0,90534;141290;5;10;3
"34";68;0,863253;167151;5;10;3
"35";69;0,832727;40006;5;10;3
"36";73;0,766159;85143;5;9;3
"37";74;0,796654;51674;5;10;3
"38";75;0,828783;137992;5;10;3
"39";76;0,728092;56343;5;9;3
"40";77;0,439746;135152;2;3;2
"41";78;0,790329;16123;5;10;3
"42";79;0,757096;93088;5;9;3
"43";80;0,773089;88648;5;9;3
"44";81;0,726566;62233;5;9;3
"45";82;0,751155;128803;5;9;3
"46";83;0,779071;123307;5;10;3
"47";84;0,771202;92061;5;9;3
"48";85;0,735297;80419;5;9;3
"49";86;0,688992;28056;4;8;2
"50";91;0,708563;193956;5;9;3
"51";92;0,719234;118252;5;9;3
"52";93;0,752585;138240;5;9;3
"53";94;0,783104;120762;5;10;3
"54";95;0,754168;112515;5;9;3
"55";96;0,729848;102769;5;9;3
"56";101;0,675296;42212;4;8;2
"57";102;0,675296;40467;4;8;2
"58";103;0,675296;101892;4;8;2
"59";104;0,675296;40460;4;8;2
"60";105;0,675296;49142;4;8;2
"61";106;0,675296;11946;4;8;2
"62";107;0,675296;56991;4;8;2
"63";108;0,675296;18250;4;8;2
"64";109;0,675296;47187;4;8;2
"65";120;0,675296;66003;4;8;2
"66";121;0,675296;99062;4;8;2
"67";122;0,67528;118158;4;8;2
"68";123;0,67529;172351;4;8;2
"69";124;0,675296;133548;4;8;2
"70";125;0,672489;530173;4;8;2
"71";126;0,675294;238857;4;8;2
"72";130;0,675295;163485;4;8;2
"73";131;0,675299;295578;4;8;2
"74";133;0,675296;55234;4;8;2
"75";134;0,675139;188306;4;8;2
"76";135;0,675304;411591;4;8;2
"77";136;0,675296;42436;4;8;2
"78";140;0,67526;167264;4;8;2
"79";141;0,675103;383375;4;8;2
"80";144;0,474129;167141;2;4;2
"81";145;0,517739;139759;3;5;2
"82";146;0,740438;110986;5;9;3
"83";147;0,850565;148233;5;10;3
"84";148;0,585707;30436;3;6;2
"85";149;0,757176;97735;5;9;3
"86";152;0,797511;72717;5;10;3
"87";153;0,759614;152872;5;9;3
"88";155;0,722205;104130;5;9;3
"89";157;0,605048;100676;4;7;2
"90";158;0,718979;135490;5;9;3
"91";159;0,670649;51665;4;8;2
"92";162;0,860209;110813;5;10;3
"93";163;0,77595;149758;5;9;3
"94";165;0,677973;107291;4;8;2
"95";167;0,714781;98748;5;9;3
"96";168;0,871666;84070;5;10;3
"97";169;0,887105;42299;5;10;3
"98";170;0,837793;105331;5;10;3
"99";171;0,887032;111274;5;10;3
"100";172;0,878471;132440;5;10;3
"101";173;0,927978;106197;5;10;3
"102";174;0,849747;118490;5;10;3
"103";175;0,841897;12560;5;10;3
"104";180;0,745258;55467;5;9;3
"105";181;0,751008;192231;5;9;3
"106";182;0,828334;131782;5;10;3
"107";183;0,85151;51444;5;10;3
"108";184;0,843315;81890;5;10;3
"109";185;0,817248;85266;5;10;3
"110";186;0,768359;4558;5;9;3
"111";190;0,773308;141273;5;9;3
"112";192;0,789209;114956;5;10;3
"113";193;0,879012;125178;5;10;3
"114";194;0,914501;17487;5;10;3
"115";200;0,41622;10145;2;3;2
"116";201;0,41622;10221;2;3;2
"117";202;0,41622;14401;2;3;2
"118";203;0,41622;11784;2;3;2
"119";204;0,41622;36094;2;3;2
"120";205;0,41622;39522;2;3;2
