"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,513331;120818;2;4;2
"2";11;0,513835;196518;2;4;2
"3";12;0,514021;83185;2;4;2
"4";13;0,513595;113332;2;4;2
"5";14;0,639079;108915;3;6;2
"6";15;0,779672;70307;5;9;3
"7";16;0,750399;123461;5;9;3
"8";17;0,72602;159717;4;8;2
"9";18;0,752465;117345;5;9;3
"10";19;0,81532;145593;5;10;3
"11";26;0,76122;97031;5;9;3
"12";27;0,865224;123863;5;10;3
"13";28;0,873244;74352;5;10;3
"14";29;0,830471;132592;5;10;3
"15";30;0,771901;122553;5;9;3
"16";31;0,881111;96794;5;10;3
"17";32;0,887111;76217;5;10;3
"18";41;0,723149;177423;4;8;2
"19";42;0,7231;200724;4;8;2
"20";43;0,723193;161579;4;8;2
"21";44;0,734819;96958;4;8;2
"22";45;0,819461;107338;5;10;3
"23";46;0,814974;179190;5;10;3
"24";47;0,848001;102565;5;10;3
"25";48;0,840743;140132;5;10;3
"26";49;0,865208;55650;5;10;3
"27";61;0,837296;300260;5;10;3
"28";62;0,862685;142166;5;10;3
"29";63;0,978409;111133;5;10;3
"30";64;0,955756;147436;5;10;3
"31";65;0,974522;113631;5;10;3
"32";66;0,915991;135266;5;10;3
"33";67;0,914581;141290;5;10;3
"34";68;0,871782;167151;5;10;3
"35";69;0,914171;40006;5;10;3
"36";73;0,801669;85143;5;9;3
"37";74;0,828024;51674;5;10;3
"38";75;0,814962;137992;5;10;3
"39";76;0,712718;56343;4;8;2
"40";77;0,421854;135152;1;2;1
"41";78;0,801435;16123;5;9;3
"42";79;0,796408;93088;5;9;3
"43";80;0,775924;88648;5;9;3
"44";81;0,754502;62233;5;9;3
"45";82;0,803217;128803;5;9;3
"46";83;0,80571;123307;5;9;3
"47";84;0,802067;92061;5;9;3
"48";85;0,805797;80419;5;9;3
"49";86;0,780035;28056;5;9;3
"50";91;0,743716;193956;4;8;2
"51";92;0,758346;118252;5;9;3
"52";93;0,787253;138240;5;9;3
"53";94;0,806633;120762;5;9;3
"54";95;0,80555;112515;5;9;3
"55";96;0,78421;102769;5;9;3
"56";101;0,649489;42212;4;7;2
"57";102;0,649489;40467;4;7;2
"58";103;0,649489;101892;4;7;2
"59";104;0,649489;40460;4;7;2
"60";105;0,649489;49142;4;7;2
"61";106;0,649489;11946;4;7;2
"62";107;0,649489;56991;4;7;2
"63";108;0,649489;18250;4;7;2
"64";109;0,649489;47187;4;7;2
"65";120;0,649489;66003;4;7;2
"66";121;0,649489;99062;4;7;2
"67";122;0,649476;118158;4;7;2
"68";123;0,649486;172351;4;7;2
"69";124;0,649489;133548;4;7;2
"70";125;0,648432;530173;4;7;2
"71";126;0,649449;238857;4;7;2
"72";130;0,649487;163485;4;7;2
"73";131;0,649486;295578;4;7;2
"74";133;0,649489;55234;4;7;2
"75";134;0,649281;188306;4;7;2
"76";135;0,649506;411591;4;7;2
"77";136;0,649489;42436;4;7;2
"78";140;0,649463;167264;4;7;2
"79";141;0,649346;383375;4;7;2
"80";144;0,505809;167141;2;4;2
"81";145;0,552682;139759;3;5;2
"82";146;0,727576;110986;4;8;2
"83";147;0,85459;148233;5;10;3
"84";148;0,662904;30436;4;7;2
"85";149;0,775572;97735;5;9;3
"86";152;0,828665;72717;5;10;3
"87";153;0,746655;152872;5;9;3
"88";155;0,77678;104130;5;9;3
"89";157;0,65679;100676;4;7;2
"90";158;0,765052;135490;5;9;3
"91";159;0,735608;51665;4;8;2
"92";162;0,858098;110813;5;10;3
"93";163;0,770065;149758;5;9;3
"94";165;0,668316;107291;4;7;2
"95";167;0,751247;98748;5;9;3
"96";168;0,899221;84070;5;10;3
"97";169;0,920133;42299;5;10;3
"98";170;0,899591;105331;5;10;3
"99";171;0,91693;111274;5;10;3
"100";172;0,944075;132440;5;10;3
"101";173;0,955734;106197;5;10;3
"102";174;0,86603;118490;5;10;3
"103";175;0,865985;12560;5;10;3
"104";180;0,735886;55467;4;8;2
"105";181;0,741932;192231;4;8;2
"106";182;0,836793;131782;5;10;3
"107";183;0,895815;51444;5;10;3
"108";184;0,910267;81890;5;10;3
"109";185;0,906319;85266;5;10;3
"110";186;0,855978;4558;5;10;3
"111";190;0,813364;141273;5;10;3
"112";192;0,817145;114956;5;10;3
"113";193;0,913219;125178;5;10;3
"114";194;0,910512;17487;5;10;3
"115";200;0,356286;10145;1;2;1
"116";201;0,356286;10221;1;2;1
"117";202;0,356286;14401;1;2;1
"118";203;0,356286;11784;1;2;1
"119";204;0,356286;36094;1;2;1
"120";205;0,356286;39522;1;2;1
"121";210;0,359793;487076;1;2;1
"122";211;0,356314;287495;1;2;1
"123";212;0,476929;147736;2;3;2
"124";213;0,587752;162176;3;5;2
"125";214;0,538062;157101;2;4;2
"126";215;0,59376;76432;3;5;2
"127";216;0,547231;155682;3;5;2
"128";217;0,676869;107575;4;8;2
"129";220;0,356293;64593;1;2;1
"130";221;0,361319;206909;1;2;1
"131";222;0,356286;13812;1;2;1
"132";223;0,356472;240230;1;2;1
"133";224;0,357136;97936;1;2;1
"134";225;0,356916;155540;1;2;1
"135";226;0,356286;31409;1;2;1
"136";227;0,356286;28859;1;2;1
"137";228;0,542653;140240;2;4;2
"138";229;0,449642;109222;2;3;2
"139";235;0,844005;211867;5;10;3
"140";236;0,72115;94476;4;8;2
"141";237;0,762333;145079;5;9;3
"142";238;0,577207;136218;3;5;2
"143";239;0,808382;141394;5;10;3
"144";241;0,676679;265463;4;8;2
"145";242;0,669661;128844;4;7;2
"146";243;0,746234;97129;4;8;2
"147";244;0,829564;4748;5;10;3
"148";245;0,730543;182255;4;8;2
"149";246;0,646213;63374;3;6;2
"150";247;0,680257;72199;4;8;2
"151";248;0,778802;101849;5;9;3
