"";"PLZ3";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";10;0,506656;120818;3;5;2
"2";11;0,50714;196518;3;5;2
"3";12;0,507336;83185;3;5;2
"4";13;0,506901;113332;3;5;2
"5";14;0,623845;108915;4;7;2
"6";15;0,722075;70307;5;9;3
"7";16;0,699745;123461;4;8;2
"8";17;0,711361;159717;5;9;3
"9";18;0,729401;117345;5;9;3
"10";19;0,773412;145593;5;10;3
"11";26;0,750713;97031;5;9;3
"12";27;0,809746;123863;5;10;3
"13";28;0,81391;74352;5;10;3
"14";29;0,793629;132592;5;10;3
"15";30;0,690055;122553;4;8;2
"16";31;0,776257;96794;5;10;3
"17";32;0,804116;76217;5;10;3
"18";41;0,730281;177423;5;9;3
"19";42;0,730284;200724;5;9;3
"20";43;0,730305;161579;5;9;3
"21";44;0,745224;96958;5;9;3
"22";45;0,809996;107338;5;10;3
"23";46;0,786162;179190;5;10;3
"24";47;0,761593;102565;5;9;3
"25";48;0,796654;140132;5;10;3
"26";49;0,798725;55650;5;10;3
"27";61;0,887577;300260;5;10;3
"28";62;0,92031;142166;5;10;3
"29";63;0,967005;111133;5;10;3
"30";64;0,969093;147436;5;10;3
"31";65;0,951207;113631;5;10;3
"32";66;0,942292;135266;5;10;3
"33";67;0,925641;141290;5;10;3
"34";68;0,845964;167151;5;10;3
"35";69;0,822952;40006;5;10;3
"36";73;0,727928;85143;5;9;3
"37";74;0,751305;51674;5;9;3
"38";75;0,811216;137992;5;10;3
"39";76;0,70105;56343;4;8;2
"40";77;0,417414;135152;2;3;2
"41";78;0,750159;16123;5;9;3
"42";79;0,767237;93088;5;10;3
"43";80;0,755419;88648;5;9;3
"44";81;0,719026;62233;5;9;3
"45";82;0,752392;128803;5;9;3
"46";83;0,758263;123307;5;9;3
"47";84;0,775392;92061;5;10;3
"48";85;0,739939;80419;5;9;3
"49";86;0,712871;28056;5;9;3
"50";91;0,677604;193956;4;8;2
"51";92;0,705501;118252;5;9;3
"52";93;0,743886;138240;5;9;3
"53";94;0,75406;120762;5;9;3
"54";95;0,737774;112515;5;9;3
"55";96;0,722121;102769;5;9;3
"56";101;0,657147;42212;4;8;2
"57";102;0,657147;40467;4;8;2
"58";103;0,657147;101892;4;8;2
"59";104;0,657147;40460;4;8;2
"60";105;0,657147;49142;4;8;2
"61";106;0,657147;11946;4;8;2
"62";107;0,657147;56991;4;8;2
"63";108;0,657147;18250;4;8;2
"64";109;0,657147;47187;4;8;2
"65";120;0,657147;66003;4;8;2
"66";121;0,657147;99062;4;8;2
"67";122;0,657139;118158;4;8;2
"68";123;0,657145;172351;4;8;2
"69";124;0,657147;133548;4;8;2
"70";125;0,655799;530173;4;8;2
"71";126;0,657186;238857;4;8;2
"72";130;0,657148;163485;4;8;2
"73";131;0,657157;295578;4;8;2
"74";133;0,657147;55234;4;8;2
"75";134;0,657119;188306;4;8;2
"76";135;0,657162;411591;4;8;2
"77";136;0,657147;42436;4;8;2
"78";140;0,657119;167264;4;8;2
"79";141;0,657016;383375;4;8;2
"80";144;0,500761;167141;2;4;2
"81";145;0,568572;139759;3;6;2
"82";146;0,751337;110986;5;9;3
"83";147;0,837546;148233;5;10;3
"84";148;0,636558;30436;4;7;2
"85";149;0,751203;97735;5;9;3
"86";152;0,805657;72717;5;10;3
"87";153;0,765731;152872;5;10;3
"88";155;0,745568;104130;5;9;3
"89";157;0,649788;100676;4;8;2
"90";158;0,740543;135490;5;9;3
"91";159;0,708166;51665;5;9;3
"92";162;0,847935;110813;5;10;3
"93";163;0,779227;149758;5;10;3
"94";165;0,698786;107291;4;8;2
"95";167;0,728545;98748;5;9;3
"96";168;0,861066;84070;5;10;3
"97";169;0,891816;42299;5;10;3
"98";170;0,833725;105331;5;10;3
"99";171;0,881877;111274;5;10;3
"100";172;0,889703;132440;5;10;3
"101";173;0,914752;106197;5;10;3
"102";174;0,828723;118490;5;10;3
"103";175;0,835864;12560;5;10;3
"104";180;0,757172;55467;5;9;3
"105";181;0,764062;192231;5;9;3
"106";182;0,840137;131782;5;10;3
"107";183;0,898284;51444;5;10;3
"108";184;0,888027;81890;5;10;3
"109";185;0,875609;85266;5;10;3
"110";186;0,827609;4558;5;10;3
"111";190;0,764793;141273;5;9;3
"112";192;0,775148;114956;5;10;3
"113";193;0,869326;125178;5;10;3
"114";194;0,878324;17487;5;10;3
"115";200;0,389628;10145;2;3;2
"116";201;0,389628;10221;2;3;2
"117";202;0,389628;14401;2;3;2
"118";203;0,389628;11784;2;3;2
"119";204;0,389628;36094;2;3;2
"120";205;0,389628;39522;2;3;2
"121";210;0,392501;487076;2;3;2
"122";211;0,389638;287495;2;3;2
"123";212;0,442314;147736;2;3;2
"124";213;0,602151;162176;4;7;2
"125";214;0,503486;157101;3;5;2
"126";215;0,541903;76432;3;5;2
"127";216;0,518531;155682;3;5;2
"128";217;0,65044;107575;4;8;2
"129";220;0,389622;64593;1;2;1
"130";221;0,385023;206909;1;2;1
"131";222;0,389628;13812;2;3;2
"132";223;0,389644;240230;2;3;2
"133";224;0,390016;97936;2;3;2
"134";225;0,389884;155540;2;3;2
"135";226;0,389628;31409;2;3;2
"136";227;0,389628;28859;2;3;2
"137";228;0,460993;140240;2;4;2
"138";229;0,355631;109222;1;2;1
"139";235;0,766562;211867;5;10;3
"140";236;0,682338;94476;4;8;2
"141";237;0,705308;145079;4;8;2
"142";238;0,512819;136218;3;5;2
"143";239;0,800911;141394;5;10;3
"144";241;0,625386;265463;4;7;2
"145";242;0,629921;128844;4;7;2
"146";243;0,688382;97129;4;8;2
"147";244;0,75137;4748;5;9;3
"148";245;0,681297;182255;4;8;2
"149";246;0,594913;63374;3;6;2
"150";247;0,634597;72199;4;7;2
"151";248;0,707452;101849;5;9;3
"152";249;0,737829;169135;5;9;3
"153";253;0,552323;110595;3;6;2
"154";254;0,473321;181362;2;4;2
"155";255;0,68383;114884;4;8;2
"156";256;0,749408;4482;5;9;3
"157";257;0,763879;115266;5;9;3
"158";258;0,686452;108960;4;8;2
"159";259;0,651941;54939;4;8;2
"160";261;0,613;267173;4;7;2
"161";262;0,662073;53531;4;8;2
"162";263;0,811526;124257;5;10;3
"163";264;0,824721;104388;5;10;3
"164";265;0,852361;75864;5;10;3
"165";266;0,799426;169125;5;10;3
"166";267;0,782257;107640;5;10;3
"167";268;0,790715;174105;5;10;3
"168";269;0,675223;85927;4;8;2
"169";272;0,608662;111034;4;7;2
"170";273;0,668434;144458;4;8;2
"171";274;0,681328;152754;4;8;2
"172";275;0,868334;119651;5;10;3
"173";276;0,748578;103807;5;9;3
"174";277;0,70073;205814;4;8;2
"175";278;0,639989;20237;4;7;2
"176";281;0,54668;70960;3;6;2
"177";282;0,546713;153904;3;6;2
"178";283;0,546528;189920;3;6;2
"179";287;0,552877;142557;3;6;2
"180";288;0,565568;172764;3;6;2
"181";292;0,745443;68993;5;9;3
"182";293;0,708992;145998;5;9;3
"183";294;0,877512;78833;5;10;3
"184";295;0,765069;89090;5;10;3
"185";296;0,711204;130919;5;9;3
"186";301;0,577152;101289;3;6;2
"187";304;0,577055;143523;3;6;2
"188";305;0,576861;132723;3;6;2
"189";306;0,576801;142249;3;6;2
"190";308;0,528665;186544;3;5;2
"191";309;0,504515;192291;3;5;2
"192";310;0,626439;74144;4;7;2
"193";311;0,617699;217804;4;7;2
"194";312;0,61474;135088;4;7;2
"195";313;0,529753;72826;3;5;2
"196";315;0,631926;171975;4;7;2
"197";316;0,722664;116105;5;9;3
"198";317;0,708854;104451;5;9;3
"199";318;0,678942;118839;4;8;2
"200";320;0,536049;65338;3;5;2
"201";321;0,524134;106844;3;5;2
"202";322;0,497332;70554;2;4;2
"203";323;0,559161;91256;3;6;2
"204";324;0,562345;156535;3;6;2
"205";325;0,522174;87675;3;5;2
"206";326;0,545681;124874;3;6;2
"207";327;0,559692;108110;3;6;2
"208";328;0,574993;63384;3;6;2
"209";330;0,594693;45889;3;6;2
"210";331;0,522323;303628;3;5;2
"211";333;0,457518;171905;2;4;2
"212";334;0,446631;74022;2;3;2
"213";336;0,529921;241957;3;5;2
"214";337;0,499488;155305;2;4;2
"215";338;0,478679;73336;2;4;2
"216";341;0,702354;194616;4;8;2
"217";342;0,487169;166956;2;4;2
"218";343;0,522855;135729;3;5;2
"219";344;0,596058;132024;3;6;2
"220";345;0,618106;116427;4;7;2
"221";346;0,615535;49639;4;7;2
"222";350;0,53186;159233;3;5;2
"223";351;0,54485;34222;3;6;2
"224";352;0,486847;97702;2;4;2
"225";353;0,517755;127918;3;5;2
"226";354;0,441569;153716;2;3;2
"227";355;0,510798;84552;3;5;2
"228";356;0,508703;116117;3;5;2
"229";357;0,528792;128668;3;5;2
"230";360;0,519421;97280;3;5;2
"231";361;0,502325;156220;3;5;2
"232";362;0,526836;100165;3;5;2
"233";363;0,548577;101937;3;6;2
"234";364;0,674968;73397;4;8;2
"235";370;0,60131;116984;4;7;2
"236";371;0,639943;172465;4;7;2
"237";372;0,62864;93000;4;7;2
"238";373;0,689516;100849;4;8;2
"239";374;0,699773;52707;4;8;2
"240";375;0,72028;88489;5;9;3
"241";376;0,694106;110250;4;8;2
"242";381;0,468852;342532;2;4;2
"243";382;0,625624;121579;4;7;2
"244";383;0,640574;127665;4;7;2
"245";384;0,379005;173112;1;2;1
"246";385;0,581982;112533;3;6;2
"247";386;0,759187;96220;5;9;3
"248";387;0,734118;38762;5;9;3
"249";388;0,849767;146683;5;10;3
"250";391;0,831804;282217;5;10;3
"251";392;0,938839;131316;5;10;3
"252";393;0,842076;154903;5;10;3
"253";394;1;49264;5;10;3
"254";395;0,980421;89144;5;10;3
"255";396;0,951642;71839;5;10;3
"256";402;0,299594;118642;1;1;1
"257";404;0,300924;217149;1;1;1
"258";405;0,299744;153449;1;1;1
"259";406;0,321083;205898;1;2;1
"260";407;0,347242;159930;1;2;1
"261";408;0,34274;125100;1;2;1
"262";410;0,66203;74862;4;8;2
"263";411;0,662243;133710;4;8;2
"264";412;0,662156;46852;4;8;2
"265";413;0,468415;147776;2;4;2
"266";414;0,393655;153441;2;3;2
"267";415;0,371591;179913;1;2;1
"268";417;0,544907;74422;3;6;2
"269";418;0,690344;127222;4;8;2
"270";421;0,667268;87702;4;8;2
"271";422;0,666817;84650;4;8;2
"272";423;0,665986;171932;4;8;2
"273";424;0,468374;59100;2;4;2
"274";425;0,379381;106570;1;2;1
"275";426;0,576316;141361;3;6;2
"276";427;0,379432;74421;1;2;1
"277";428;0,534314;109408;3;5;2
"278";429;0,33631;34391;1;2;1
"279";441;0,627655;104804;4;7;2
"280";442;0,627057;185757;4;7;2
"281";443;0,627765;289190;4;7;2
