"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,529711;11225;2;4;2
"2";1069;0,529711;8717;2;4;2
"3";1097;0,529711;5367;2;4;2
"4";1099;0,529836;95509;2;4;2
"5";1108;0,529955;26507;2;4;2
"6";1109;0,529784;40116;2;4;2
"7";1127;0,529711;5137;2;4;2
"8";1129;0,52994;12171;2;4;2
"9";1139;0,531432;13697;2;4;2
"10";1156;0,530524;51424;2;4;2
"11";1157;0,529711;13113;2;4;2
"12";1159;0,529711;9550;2;4;2
"13";1169;0,531063;7979;2;4;2
"14";1187;0,530451;8329;2;4;2
"15";1189;0,530685;8495;2;4;2
"16";1217;0,530971;9338;2;4;2
"17";1219;0,529744;11569;2;4;2
"18";1237;0,529711;6993;2;4;2
"19";1239;0,530176;9238;2;4;2
"20";1257;0,529999;13307;2;4;2
"21";1259;0,531847;16975;2;4;2
"22";1277;0,529711;7755;2;4;2
"23";1279;0,529711;8010;2;4;2
"24";1307;0,529711;5915;2;4;2
"25";1309;0,529711;7714;2;4;2
"26";1324;0,529711;7480;2;4;2
"27";1326;0,530285;25407;2;4;2
"28";1328;0,530038;66816;2;4;2
"29";1445;0,657502;34156;4;7;2
"30";1454;0,669003;23262;4;8;2
"31";1458;0,645941;9976;4;7;2
"32";1465;0,529983;20267;2;4;2
"33";1468;0,647311;8575;4;7;2
"34";1471;0,668246;7794;4;8;2
"35";1477;0,667027;4885;4;8;2
"36";1558;0,761503;6104;5;9;3
"37";1561;0,719578;28243;5;9;3
"38";1587;0,788652;3889;5;10;3
"39";1589;0,788659;8157;5;10;3
"40";1591;0,78862;8669;5;10;3
"41";1594;0,766784;15245;5;9;3
"42";1609;0,774255;11893;5;9;3
"43";1612;0,700873;7728;4;8;2
"44";1616;0,734204;3811;5;9;3
"45";1619;0,750003;6035;5;9;3
"46";1623;0,741753;5158;5;9;3
"47";1640;0,724551;20246;5;9;3
"48";1662;0,768701;26618;5;9;3
"49";1665;0,688126;17162;4;8;2
"50";1683;0,732875;10634;5;9;3
"51";1689;0,671368;14176;4;8;2
"52";1705;0,721018;38932;5;9;3
"53";1723;0,65216;13040;4;7;2
"54";1728;0,656436;10574;4;7;2
"55";1731;0,642032;4549;4;7;2
