"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,484877;11225;2;4;2
"2";1069;0,484877;8717;2;4;2
"3";1097;0,484877;5367;2;4;2
"4";1099;0,485033;95509;2;4;2
"5";1108;0,485122;26507;2;4;2
"6";1109;0,484949;40116;2;4;2
"7";1127;0,484877;5137;2;4;2
"8";1129;0,485118;12171;2;4;2
"9";1139;0,486714;13697;2;4;2
"10";1156;0,485763;51424;2;4;2
"11";1157;0,484877;13113;2;4;2
"12";1159;0,484877;9550;2;4;2
"13";1169;0,486349;7979;2;4;2
"14";1187;0,485683;8329;2;4;2
"15";1189;0,485949;8495;2;4;2
"16";1217;0,486329;9338;2;4;2
"17";1219;0,484915;11569;2;4;2
"18";1237;0,484877;6993;2;4;2
"19";1239;0,485426;9238;2;4;2
"20";1257;0,485198;13307;2;4;2
"21";1259;0,487059;16975;2;4;2
"22";1277;0,484877;7755;2;4;2
"23";1279;0,484877;8010;2;4;2
"24";1307;0,484877;5915;2;4;2
"25";1309;0,484877;7714;2;4;2
"26";1324;0,484877;7480;2;4;2
"27";1326;0,485428;25407;2;4;2
"28";1328;0,48526;66816;2;4;2
"29";1445;0,621101;34156;4;8;2
"30";1454;0,655139;23262;4;8;2
"31";1458;0,623015;9976;4;8;2
"32";1465;0,485202;20267;2;4;2
"33";1468;0,602341;8575;4;7;2
"34";1471;0,617686;7794;4;7;2
"35";1477;0,631001;4885;4;8;2
"36";1558;0,703072;6104;5;9;3
"37";1561;0,668073;28243;5;9;3
"38";1587;0,725542;3889;5;9;3
"39";1589;0,72556;8157;5;9;3
"40";1591;0,725557;8669;5;9;3
"41";1594;0,707655;15245;5;9;3
"42";1609;0,733393;11893;5;10;3
"43";1612;0,652225;7728;4;8;2
"44";1616;0,714339;3811;5;9;3
"45";1619;0,678439;6035;5;9;3
"46";1623;0,682701;5158;5;9;3
"47";1640;0,644938;20246;4;8;2
"48";1662;0,709858;26618;5;9;3
"49";1665;0,654618;17162;4;8;2
"50";1683;0,692986;10634;5;9;3
"51";1689;0,63185;14176;4;8;2
"52";1705;0,693083;38932;5;9;3
"53";1723;0,637913;13040;4;8;2
"54";1728;0,630701;10574;4;8;2
"55";1731;0,624419;4549;4;8;2
"56";1734;0,656274;4668;4;8;2
"57";1737;0,642181;6642;4;8;2
"58";1738;0,640366;1044;4;8;2
"59";1744;0,652479;14224;4;8;2
"60";1762;0,630808;1093;4;8;2
"61";1768;0,632032;6920;4;8;2
"62";1773;0,663971;5035;5;9;3
"63";1774;0,63037;6862;4;8;2
"64";1776;0,664178;851;5;9;3
"65";1778;0,664094;3141;5;9;3
"66";1796;0,686448;42142;5;9;3
