"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,531944;11225;2;4;2
"2";1069;0,531944;8717;2;4;2
"3";1097;0,531944;5367;2;4;2
"4";1099;0,532095;95509;2;4;2
"5";1108;0,532206;26507;2;4;2
"6";1109;0,53202;40116;2;4;2
"7";1127;0,531944;5137;2;4;2
"8";1129;0,5322;12171;2;4;2
"9";1139;0,533899;13697;2;4;2
"10";1156;0,53297;51424;2;4;2
"11";1157;0,531944;13113;2;4;2
"12";1159;0,531944;9550;2;4;2
"13";1169;0,533677;7979;2;4;2
"14";1187;0,532893;8329;2;4;2
"15";1189;0,5332;8495;2;4;2
"16";1217;0,533609;9338;2;4;2
"17";1219;0,531988;11569;2;4;2
"18";1237;0,531944;6993;2;4;2
"19";1239;0,532578;9238;2;4;2
"20";1257;0,532334;13307;2;4;2
"21";1259;0,534657;16975;2;4;2
"22";1277;0,531944;7755;2;4;2
"23";1279;0,531944;8010;2;4;2
"24";1307;0,531944;5915;2;4;2
"25";1309;0,531944;7714;2;4;2
"26";1324;0,531944;7480;2;4;2
"27";1326;0,532635;25407;2;4;2
"28";1328;0,53233;66816;2;4;2
"29";1445;0,676859;34156;4;7;2
"30";1454;0,694849;23262;4;8;2
"31";1458;0,677076;9976;4;7;2
"32";1465;0,532275;20267;2;4;2
"33";1468;0,652826;8575;4;7;2
"34";1471;0,674432;7794;4;7;2
"35";1477;0,672039;4885;4;7;2
"36";1558;0,741512;6104;5;9;3
"37";1561;0,700002;28243;4;8;2
"38";1587;0,76333;3889;5;9;3
"39";1589;0,763348;8157;5;9;3
"40";1591;0,763341;8669;5;9;3
"41";1594;0,743329;15245;5;9;3
"42";1609;0,748669;11893;5;9;3
"43";1612;0,681048;7728;4;8;2
"44";1616;0,735454;3811;5;9;3
"45";1619;0,713026;6035;4;8;2
"46";1623;0,707504;5158;4;8;2
"47";1640;0,6984;20246;4;8;2
"48";1662;0,783018;26618;5;10;3
"49";1665;0,685932;17162;4;8;2
"50";1683;0,72294;10634;5;9;3
"51";1689;0,661133;14176;4;7;2
"52";1705;0,777008;38932;5;9;3
"53";1723;0,705279;13040;4;8;2
"54";1728;0,699231;10574;4;8;2
"55";1731;0,695604;4549;4;8;2
"56";1734;0,726833;4668;5;9;3
"57";1737;0,724182;6642;5;9;3
"58";1738;0,725579;1044;5;9;3
"59";1744;0,739833;14224;5;9;3
"60";1762;0,722382;1093;5;9;3
"61";1768;0,730675;6920;5;9;3
"62";1773;0,755174;5035;5;9;3
"63";1774;0,722229;6862;5;9;3
"64";1776;0,754913;851;5;9;3
"65";1778;0,755362;3141;5;9;3
"66";1796;0,78353;42142;5;10;3
"67";1809;0,779078;24376;5;9;3
"68";1814;0,773561;6043;5;9;3
"69";1816;0,729937;5646;5;9;3
"70";1819;0,730378;2202;5;9;3
"71";1824;0,753969;6234;5;9;3
"72";1825;0,729867;1376;5;9;3
"73";1829;0,739252;1611;5;9;3
"74";1833;0,73857;9967;5;9;3
"75";1844;0,800581;12726;5;10;3
"76";1847;0,740208;3149;5;9;3
"77";1848;0,76178;3422;5;9;3
"78";1855;0,80101;9928;5;10;3
"79";1877;0,770329;19166;5;9;3
"80";1896;0,678355;11499;4;7;2
"81";1900;0,720124;9500;4;8;2
"82";1904;0,770425;7993;5;9;3
"83";1906;0,70875;2669;4;8;2
"84";1909;0,727151;3748;5;9;3
"85";1917;0,756216;15033;5;9;3
"86";1920;0,699364;20434;4;8;2
"87";1936;0,697231;11683;4;8;2
"88";1945;0,810452;12249;5;10;3
"89";1968;0,888543;21240;5;10;3
"90";1979;0,881623;15102;5;10;3
"91";1983;0,904283;8661;5;10;3
"92";1987;0,817753;5533;5;10;3
"93";1990;0,792137;3142;5;10;3
"94";1993;0,858879;1496;5;10;3
"95";1994;0,862435;2385;5;10;3
"96";1996;0,890752;2973;5;10;3
"97";1998;0,860724;1752;5;10;3
"98";2625;0,779863;38931;5;9;3
"99";2627;0,727408;11592;5;9;3
"100";2633;0,709958;5558;4;8;2
"101";2681;0,744883;11608;5;9;3
"102";2689;0,749056;6871;5;9;3
"103";2692;0,711906;6331;4;8;2
"104";2694;0,727146;9257;5;9;3
"105";2699;0,737741;6883;5;9;3
"106";2708;0,815163;27150;5;10;3
"107";2727;0,841615;3411;5;10;3
"108";2730;0,841651;9185;5;10;3
"109";2733;0,744502;4810;5;9;3
"110";2736;0,804026;3570;5;10;3
"111";2739;0,779361;2833;5;9;3
"112";2742;0,796638;3394;5;10;3
"113";2747;0,788956;6242;5;10;3
"114";2748;0,805033;3481;5;10;3
"115";2763;0,838498;15672;5;10;3
"116";2779;0,815483;5237;5;10;3
"117";2782;0,823442;3835;5;10;3
"118";2785;0,805454;5261;5;10;3
"119";2788;0,873686;15785;5;10;3
"120";2791;0,783063;5249;5;10;3
"121";2794;0,789973;3684;5;10;3
"122";2796;0,80405;1589;5;10;3
"123";2797;0,805224;1469;5;10;3
"124";2799;0,815525;2006;5;10;3
"125";2826;0,853208;4868;5;10;3
"126";2827;0,853142;29397;5;10;3
"127";2828;0,852892;19642;5;10;3
"128";2829;0,756343;9605;5;9;3
"129";2894;0,793726;6757;5;10;3
"130";2899;0,818022;4083;5;10;3
"131";2906;0,792535;17063;5;10;3
"132";2923;0,764846;5732;5;9;3
"133";2929;0,79099;4753;5;10;3
"134";2943;0,828321;21606;5;10;3
"135";2953;0,781625;5660;5;10;3
"136";2956;0,794804;3069;5;10;3
"137";2957;0,781509;4497;5;10;3
"138";2959;0,745577;4283;5;9;3
"139";2977;0,796156;33543;5;10;3
"140";2979;0,70224;5932;4;8;2
"141";2991;0,795781;8631;5;10;3
"142";2994;0,756488;6438;5;9;3
"143";2997;0,703852;5843;4;8;2
"144";2999;0,719333;5542;4;8;2
"145";3042;0,720295;12555;5;9;3
"146";3044;0,720273;9270;5;9;3
"147";3046;0,720267;4815;4;8;2
"148";3048;0,71995;5574;4;8;2
"149";3050;0,720295;3698;5;9;3
"150";3051;0,720245;16618;4;8;2
"151";3052;0,720263;18709;4;8;2
"152";3053;0,720277;3988;5;9;3
"153";3054;0,72028;12159;5;9;3
"154";3055;0,720286;11398;5;9;3
"155";3058;0,661389;5235;4;7;2
