"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,52228;11225;3;5;2
"2";1069;0,52228;8717;3;5;2
"3";1097;0,52228;5367;3;5;2
"4";1099;0,522421;95509;3;5;2
"5";1108;0,522523;26507;3;5;2
"6";1109;0,522349;40116;3;5;2
"7";1127;0,52228;5137;3;5;2
"8";1129;0,522509;12171;3;5;2
"9";1139;0,524038;13697;3;5;2
"10";1156;0,523101;51424;3;5;2
"11";1157;0,52228;13113;3;5;2
"12";1159;0,52228;9550;3;5;2
"13";1169;0,523637;7979;3;5;2
"14";1187;0,523023;8329;3;5;2
"15";1189;0,523263;8495;3;5;2
"16";1217;0,523578;9338;3;5;2
"17";1219;0,522314;11569;3;5;2
"18";1237;0,52228;6993;3;5;2
"19";1239;0,522772;9238;3;5;2
"20";1257;0,522564;13307;3;5;2
"21";1259;0,524366;16975;3;5;2
"22";1277;0,52228;7755;3;5;2
"23";1279;0,52228;8010;3;5;2
"24";1307;0,52228;5915;3;5;2
"25";1309;0,52228;7714;3;5;2
"26";1324;0,52228;7480;3;5;2
"27";1326;0,52279;25407;3;5;2
"28";1328;0,522628;66816;3;5;2
"29";1445;0,652702;34156;4;7;2
"30";1454;0,676024;23262;4;8;2
"31";1458;0,650384;9976;4;7;2
"32";1465;0,522578;20267;3;5;2
"33";1468;0,631306;8575;4;7;2
"34";1471;0,656953;7794;4;8;2
"35";1477;0,655785;4885;4;8;2
"36";1558;0,725798;6104;5;9;3
"37";1561;0,686319;28243;4;8;2
"38";1587;0,752659;3889;5;9;3
"39";1589;0,752679;8157;5;9;3
"40";1591;0,752675;8669;5;9;3
"41";1594;0,731902;15245;5;9;3
"42";1609;0,749747;11893;5;9;3
"43";1612;0,670742;7728;4;8;2
"44";1616;0,730622;3811;5;9;3
"45";1619;0,702787;6035;5;9;3
"46";1623;0,731083;5158;5;9;3
"47";1640;0,68564;20246;4;8;2
"48";1662;0,755936;26618;5;9;3
"49";1665;0,689399;17162;4;8;2
"50";1683;0,731648;10634;5;9;3
"51";1689;0,661707;14176;4;8;2
"52";1705;0,714289;38932;5;9;3
"53";1723;0,658734;13040;4;8;2
"54";1728;0,652736;10574;4;7;2
"55";1731;0,648276;4549;4;7;2
"56";1734;0,679144;4668;4;8;2
"57";1737;0,662971;6642;4;8;2
"58";1738;0,661189;1044;4;8;2
"59";1744;0,674809;14224;4;8;2
"60";1762;0,650732;1093;4;7;2
"61";1768;0,653464;6920;4;7;2
"62";1773;0,679225;5035;4;8;2
"63";1774;0,649911;6862;4;7;2
"64";1776;0,679518;851;4;8;2
"65";1778;0,679261;3141;4;8;2
"66";1796;0,708878;42142;5;9;3
"67";1809;0,708299;24376;5;9;3
"68";1814;0,710413;6043;5;9;3
"69";1816;0,648088;5646;4;7;2
"70";1819;0,648684;2202;4;7;2
"71";1824;0,700592;6234;4;8;2
"72";1825;0,648184;1376;4;7;2
"73";1829;0,673905;1611;4;8;2
"74";1833;0,680662;9967;4;8;2
"75";1844;0,754741;12726;5;9;3
"76";1847;0,674649;3149;4;8;2
"77";1848;0,703282;3422;5;9;3
"78";1855;0,734467;9928;5;9;3
"79";1877;0,772419;19166;5;9;3
"80";1896;0,685901;11499;4;8;2
"81";1900;0,699525;9500;4;8;2
"82";1904;0,767574;7993;5;9;3
"83";1906;0,697206;2669;4;8;2
"84";1909;0,72167;3748;5;9;3
"85";1917;0,75766;15033;5;9;3
"86";1920;0,702221;20434;5;9;3
"87";1936;0,695474;11683;4;8;2
"88";1945;0,808465;12249;5;10;3
"89";1968;0,884246;21240;5;10;3
"90";1979;0,897022;15102;5;10;3
"91";1983;0,887111;8661;5;10;3
"92";1987;0,818431;5533;5;10;3
"93";1990;0,800683;3142;5;10;3
"94";1993;0,879676;1496;5;10;3
"95";1994;0,882788;2385;5;10;3
"96";1996;0,884776;2973;5;10;3
"97";1998;0,882601;1752;5;10;3
"98";2625;0,760288;38931;5;9;3
"99";2627;0,725447;11592;5;9;3
"100";2633;0,711727;5558;5;9;3
"101";2681;0,73511;11608;5;9;3
"102";2689;0,738569;6871;5;9;3
"103";2692;0,703949;6331;5;9;3
"104";2694;0,726968;9257;5;9;3
"105";2699;0,735408;6883;5;9;3
"106";2708;0,79448;27150;5;10;3
"107";2727;0,832597;3411;5;10;3
"108";2730;0,832634;9185;5;10;3
"109";2733;0,723593;4810;5;9;3
"110";2736;0,814863;3570;5;10;3
"111";2739;0,774466;2833;5;9;3
"112";2742;0,775283;3394;5;9;3
"113";2747;0,782595;6242;5;10;3
"114";2748;0,778136;3481;5;9;3
"115";2763;0,82245;15672;5;10;3
"116";2779;0,80838;5237;5;10;3
"117";2782;0,823382;3835;5;10;3
"118";2785;0,793522;5261;5;10;3
"119";2788;0,853577;15785;5;10;3
"120";2791;0,76833;5249;5;9;3
"121";2794;0,770242;3684;5;9;3
"122";2796;0,792344;1589;5;10;3
"123";2797;0,79332;1469;5;10;3
"124";2799;0,808433;2006;5;10;3
"125";2826;0,831122;4868;5;10;3
"126";2827;0,831062;29397;5;10;3
