"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,543803;11225;2;4;2
"2";1069;0,543803;8717;2;4;2
"3";1097;0,543803;5367;2;4;2
"4";1099;0,543959;95509;2;4;2
"5";1108;0,544039;26507;2;4;2
"6";1109;0,543866;40116;2;4;2
"7";1127;0,543803;5137;2;4;2
"8";1129;0,544023;12171;2;4;2
"9";1139;0,545513;13697;2;4;2
"10";1156;0,544702;51424;2;4;2
"11";1157;0,543803;13113;2;4;2
"12";1159;0,543803;9550;2;4;2
"13";1169;0,545322;7979;2;4;2
"14";1187;0,544635;8329;2;4;2
"15";1189;0,544885;8495;2;4;2
"16";1217;0,545127;9338;2;4;2
"17";1219;0,543838;11569;2;4;2
"18";1237;0,543803;6993;2;4;2
"19";1239;0,544313;9238;2;4;2
"20";1257;0,544125;13307;2;4;2
"21";1259;0,546244;16975;2;4;2
"22";1277;0,543803;7755;2;4;2
"23";1279;0,543803;8010;2;4;2
"24";1307;0,543803;5915;2;4;2
"25";1309;0,543803;7714;2;4;2
"26";1324;0,543803;7480;2;4;2
"27";1326;0,544415;25407;2;4;2
"28";1328;0,544194;66816;2;4;2
"29";1445;0,670554;34156;4;7;2
"30";1454;0,711967;23262;4;8;2
"31";1458;0,68454;9976;4;7;2
"32";1465;0,54413;20267;2;4;2
"33";1468;0,641353;8575;3;6;2
"34";1471;0,668699;7794;4;7;2
"35";1477;0,6948;4885;4;8;2
"36";1558;0,74132;6104;5;9;3
"37";1561;0,699531;28243;4;8;2
"38";1587;0,766057;3889;5;9;3
"39";1589;0,766077;8157;5;9;3
"40";1591;0,766078;8669;5;9;3
"41";1594;0,743581;15245;5;9;3
"42";1609;0,754356;11893;5;9;3
"43";1612;0,679906;7728;4;7;2
"44";1616;0,744741;3811;5;9;3
"45";1619;0,711342;6035;4;8;2
"46";1623;0,695759;5158;4;8;2
"47";1640;0,686858;20246;4;7;2
"48";1662;0,773669;26618;5;9;3
"49";1665;0,681258;17162;4;7;2
"50";1683;0,720054;10634;4;8;2
"51";1689;0,651791;14176;3;6;2
"52";1705;0,758666;38932;5;9;3
"53";1723;0,689955;13040;4;7;2
"54";1728;0,677052;10574;4;7;2
"55";1731;0,678226;4549;4;7;2
"56";1734;0,705792;4668;4;8;2
"57";1737;0,703807;6642;4;8;2
"58";1738;0,704134;1044;4;8;2
"59";1744;0,715665;14224;4;8;2
"60";1762;0,704551;1093;4;8;2
"61";1768;0,703017;6920;4;8;2
"62";1773;0,728582;5035;4;8;2
"63";1774;0,704381;6862;4;8;2
"64";1776;0,728632;851;4;8;2
"65";1778;0,728743;3141;4;8;2
"66";1796;0,766028;42142;5;9;3
"67";1809;0,760273;24376;5;9;3
"68";1814;0,761692;6043;5;9;3
"69";1816;0,707441;5646;4;8;2
"70";1819;0,707896;2202;4;8;2
"71";1824;0,731777;6234;5;9;3
"72";1825;0,707272;1376;4;8;2
"73";1829;0,72719;1611;4;8;2
"74";1833;0,722605;9967;4;8;2
"75";1844;0,791387;12726;5;10;3
"76";1847;0,728018;3149;4;8;2
"77";1848;0,736954;3422;5;9;3
"78";1855;0,789534;9928;5;10;3
"79";1877;0,784784;19166;5;9;3
"80";1896;0,698967;11499;4;8;2
"81";1900;0,741266;9500;5;9;3
"82";1904;0,792137;7993;5;10;3
"83";1906;0,719163;2669;4;8;2
"84";1909;0,745372;3748;5;9;3
"85";1917;0,777855;15033;5;9;3
"86";1920;0,721415;20434;4;8;2
"87";1936;0,715426;11683;4;8;2
"88";1945;0,790797;12249;5;10;3
"89";1968;0,873136;21240;5;10;3
"90";1979;0,864731;15102;5;10;3
"91";1983;0,884142;8661;5;10;3
"92";1987;0,801356;5533;5;10;3
"93";1990;0,774572;3142;5;9;3
"94";1993;0,84611;1496;5;10;3
"95";1994;0,849622;2385;5;10;3
"96";1996;0,875266;2973;5;10;3
"97";1998;0,848213;1752;5;10;3
"98";2625;0,791193;38931;5;10;3
"99";2627;0,743445;11592;5;9;3
"100";2633;0,726474;5558;4;8;2
"101";2681;0,758702;11608;5;9;3
"102";2689;0,765448;6871;5;9;3
"103";2692;0,726323;6331;4;8;2
"104";2694;0,746067;9257;5;9;3
"105";2699;0,755765;6883;5;9;3
"106";2708;0,825448;27150;5;10;3
"107";2727;0,853633;3411;5;10;3
"108";2730;0,853664;9185;5;10;3
"109";2733;0,747996;4810;5;9;3
"110";2736;0,808519;3570;5;10;3
"111";2739;0,78855;2833;5;9;3
"112";2742;0,805779;3394;5;10;3
"113";2747;0,792742;6242;5;10;3
"114";2748;0,812095;3481;5;10;3
"115";2763;0,844294;15672;5;10;3
"116";2779;0,831407;5237;5;10;3
"117";2782;0,829503;3835;5;10;3
"118";2785;0,80615;5261;5;10;3
"119";2788;0,886227;15785;5;10;3
"120";2791;0,78568;5249;5;9;3
"121";2794;0,804778;3684;5;10;3
"122";2796;0,804631;1589;5;10;3
"123";2797;0,805881;1469;5;10;3
"124";2799;0,831412;2006;5;10;3
"125";2826;0,861767;4868;5;10;3
"126";2827;0,861697;29397;5;10;3
"127";2828;0,861427;19642;5;10;3
"128";2829;0,758078;9605;5;9;3
"129";2894;0,790102;6757;5;10;3
"130";2899;0,823279;4083;5;10;3
"131";2906;0,795137;17063;5;10;3
"132";2923;0,76663;5732;5;9;3
"133";2929;0,793951;4753;5;10;3
"134";2943;0,835675;21606;5;10;3
"135";2953;0,782671;5660;5;9;3
"136";2956;0,796543;3069;5;10;3
"137";2957;0,790487;4497;5;10;3
"138";2959;0,74818;4283;5;9;3
"139";2977;0,822593;33543;5;10;3
"140";2979;0,726539;5932;4;8;2
"141";2991;0,818803;8631;5;10;3
"142";2994;0,781648;6438;5;9;3
"143";2997;0,725483;5843;4;8;2
"144";2999;0,736268;5542;5;9;3
"145";3042;0,727428;12555;4;8;2
"146";3044;0,727407;9270;4;8;2
"147";3046;0,727401;4815;4;8;2
"148";3048;0,727104;5574;4;8;2
"149";3050;0,727428;3698;4;8;2
"150";3051;0,72738;16618;4;8;2
"151";3052;0,727398;18709;4;8;2
"152";3053;0,727413;3988;4;8;2
"153";3054;0,727416;12159;4;8;2
"154";3055;0,727419;11398;4;8;2
"155";3058;0,670764;5235;4;7;2
"156";3096;0,678848;9226;4;7;2
"157";3099;0,663951;9308;4;7;2
"158";3103;0,829529;1844;5;10;3
"159";3116;0,718491;5829;4;8;2
"160";3119;0,799332;3701;5;10;3
"161";3130;0,775138;26549;5;9;3
"162";3149;0,797854;21543;5;10;3
"163";3159;0,758598;4979;5;9;3
"164";3172;0,775919;21347;5;9;3
"165";3185;0,698967;9648;4;8;2
"166";3197;0,697883;1354;4;8;2
"167";3205;0,817288;8506;5;10;3
"168";3222;0,839418;16073;5;10;3
"169";3226;0,816789;8459;5;10;3
"170";3229;0,82979;3350;5;10;3
"171";3238;0,89251;23262;5;10;3
"172";3246;0,84088;1817;5;10;3
"173";3249;0,837672;3391;5;10;3
"174";3253;0,870237;11359;5;10;3
"175";4103;0,728972;8044;4;8;2
"176";4105;0,728972;8859;4;8;2
"177";4107;0,728972;2942;4;8;2
"178";4109;0,728972;4470;4;8;2
"179";4129;0,728972;8373;4;8;2
