"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,530552;11225;2;4;2
"2";1069;0,530552;8717;2;4;2
"3";1097;0,530552;5367;2;4;2
"4";1099;0,530693;95509;2;4;2
"5";1108;0,530779;26507;2;4;2
"6";1109;0,530616;40116;2;4;2
"7";1127;0,530552;5137;2;4;2
"8";1129;0,53076;12171;2;4;2
"9";1139;0,532124;13697;2;4;2
"10";1156;0,531415;51424;2;4;2
"11";1157;0,530552;13113;2;4;2
"12";1159;0,530552;9550;2;4;2
"13";1169;0,532019;7979;2;4;2
"14";1187;0,531355;8329;2;4;2
"15";1189;0,531596;8495;2;4;2
"16";1217;0,531832;9338;2;4;2
"17";1219;0,530585;11569;2;4;2
"18";1237;0,530552;6993;2;4;2
"19";1239;0,531044;9238;2;4;2
"20";1257;0,530875;13307;2;4;2
"21";1259;0,532831;16975;2;4;2
"22";1277;0,530552;7755;2;4;2
"23";1279;0,530552;8010;2;4;2
"24";1307;0,530552;5915;2;4;2
"25";1309;0,530552;7714;2;4;2
"26";1324;0,530552;7480;2;4;2
"27";1326;0,531134;25407;2;4;2
"28";1328;0,530913;66816;2;4;2
"29";1445;0,64723;34156;4;7;2
"30";1454;0,685119;23262;4;8;2
"31";1458;0,663744;9976;4;8;2
"32";1465;0,530859;20267;2;4;2
"33";1468;0,635066;8575;4;7;2
"34";1471;0,652232;7794;4;7;2
"35";1477;0,689375;4885;4;8;2
"36";1558;0,73326;6104;5;9;3
"37";1561;0,689361;28243;4;8;2
"38";1587;0,744967;3889;5;9;3
"39";1589;0,744986;8157;5;9;3
"40";1591;0,744982;8669;5;9;3
"41";1594;0,722965;15245;5;9;3
"42";1609;0,736203;11893;5;9;3
"43";1612;0,661397;7728;4;8;2
"44";1616;0,713345;3811;5;9;3
"45";1619;0,688677;6035;4;8;2
"46";1623;0,687299;5158;4;8;2
"47";1640;0,683204;20246;4;8;2
"48";1662;0,766617;26618;5;9;3
"49";1665;0,670791;17162;4;8;2
"50";1683;0,699861;10634;4;8;2
"51";1689;0,648295;14176;4;7;2
"52";1705;0,738089;38932;5;9;3
"53";1723;0,665437;13040;4;8;2
"54";1728;0,659463;10574;4;7;2
"55";1731;0,660912;4549;4;8;2
"56";1734;0,682649;4668;4;8;2
"57";1737;0,684832;6642;4;8;2
"58";1738;0,686276;1044;4;8;2
"59";1744;0,708383;14224;4;8;2
"60";1762;0,681358;1093;4;8;2
"61";1768;0,685719;6920;4;8;2
"62";1773;0,710277;5035;4;8;2
"63";1774;0,680695;6862;4;8;2
"64";1776;0,710212;851;4;8;2
"65";1778;0,710297;3141;4;8;2
"66";1796;0,742806;42142;5;9;3
"67";1809;0,738115;24376;5;9;3
"68";1814;0,734594;6043;5;9;3
"69";1816;0,693777;5646;4;8;2
"70";1819;0,694203;2202;4;8;2
"71";1824;0,719334;6234;5;9;3
"72";1825;0,693638;1376;4;8;2
"73";1829;0,713018;1611;5;9;3
"74";1833;0,701006;9967;4;8;2
"75";1844;0,747509;12726;5;9;3
"76";1847;0,713644;3149;5;9;3
"77";1848;0,72375;3422;5;9;3
"78";1855;0,756916;9928;5;9;3
"79";1877;0,770378;19166;5;9;3
"80";1896;0,688439;11499;4;8;2
"81";1900;0,711295;9500;4;8;2
"82";1904;0,755489;7993;5;9;3
"83";1906;0,703747;2669;4;8;2
"84";1909;0,71223;3748;5;9;3
"85";1917;0,750101;15033;5;9;3
"86";1920;0,701332;20434;4;8;2
"87";1936;0,702359;11683;4;8;2
"88";1945;0,763946;12249;5;9;3
"89";1968;0,849986;21240;5;10;3
"90";1979;0,82997;15102;5;10;3
"91";1983;0,845476;8661;5;10;3
"92";1987;0,765023;5533;5;9;3
"93";1990;0,751109;3142;5;9;3
"94";1993;0,806725;1496;5;10;3
"95";1994;0,810092;2385;5;10;3
"96";1996;0,853368;2973;5;10;3
"97";1998;0,808619;1752;5;10;3
"98";2625;0,783371;38931;5;10;3
"99";2627;0,727772;11592;5;9;3
"100";2633;0,70564;5558;4;8;2
"101";2681;0,74515;11608;5;9;3
"102";2689;0,745888;6871;5;9;3
"103";2692;0,710636;6331;4;8;2
"104";2694;0,741613;9257;5;9;3
"105";2699;0,744574;6883;5;9;3
"106";2708;0,824289;27150;5;10;3
"107";2727;0,83665;3411;5;10;3
"108";2730;0,836674;9185;5;10;3
"109";2733;0,738535;4810;5;9;3
"110";2736;0,818346;3570;5;10;3
"111";2739;0,794495;2833;5;10;3
"112";2742;0,803979;3394;5;10;3
"113";2747;0,82528;6242;5;10;3
"114";2748;0,800637;3481;5;10;3
"115";2763;0,845485;15672;5;10;3
"116";2779;0,825092;5237;5;10;3
"117";2782;0,832768;3835;5;10;3
"118";2785;0,816986;5261;5;10;3
"119";2788;0,874633;15785;5;10;3
"120";2791;0,794135;5249;5;10;3
"121";2794;0,800479;3684;5;10;3
"122";2796;0,815797;1589;5;10;3
"123";2797;0,816792;1469;5;10;3
"124";2799;0,825134;2006;5;10;3
"125";2826;0,885838;4868;5;10;3
"126";2827;0,885747;29397;5;10;3
"127";2828;0,885477;19642;5;10;3
