"";"PLZ5";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1067;0,563303;11225;2;4;2
"2";1069;0,563303;8717;2;4;2
"3";1097;0,563303;5367;2;4;2
"4";1099;0,563434;95509;2;4;2
"5";1108;0,563506;26507;2;4;2
"6";1109;0,563361;40116;2;4;2
"7";1127;0,563303;5137;2;4;2
"8";1129;0,563494;12171;2;4;2
"9";1139;0,564755;13697;2;4;2
"10";1156;0,564176;51424;2;4;2
"11";1157;0,563303;13113;2;4;2
"12";1159;0,563303;9550;2;4;2
"13";1169;0,564803;7979;2;4;2
"14";1187;0,564124;8329;2;4;2
"15";1189;0,564376;8495;2;4;2
"16";1217;0,564645;9338;2;4;2
"17";1219;0,563339;11569;2;4;2
"18";1237;0,563303;6993;2;4;2
"19";1239;0,563821;9238;2;4;2
"20";1257;0,563633;13307;2;4;2
"21";1259;0,565662;16975;2;4;2
"22";1277;0,563303;7755;2;4;2
"23";1279;0,563303;8010;2;4;2
"24";1307;0,563303;5915;2;4;2
"25";1309;0,563303;7714;2;4;2
"26";1324;0,563303;7480;2;4;2
"27";1326;0,5639;25407;2;4;2
"28";1328;0,563638;66816;2;4;2
"29";1445;0,670946;34156;4;7;2
"30";1454;0,704352;23262;4;8;2
"31";1458;0,680447;9976;4;7;2
"32";1465;0,563576;20267;2;4;2
"33";1468;0,655123;8575;3;6;2
"34";1471;0,672223;7794;4;7;2
"35";1477;0,696029;4885;4;7;2
"36";1558;0,742375;6104;5;9;3
"37";1561;0,708469;28243;4;8;2
"38";1587;0,766456;3889;5;9;3
"39";1589;0,766475;8157;5;9;3
"40";1591;0,766467;8669;5;9;3
"41";1594;0,747416;15245;5;9;3
"42";1609;0,755994;11893;5;9;3
"43";1612;0,679976;7728;4;7;2
"44";1616;0,742859;3811;5;9;3
"45";1619;0,721495;6035;4;8;2
"46";1623;0,707538;5158;4;8;2
"47";1640;0,682066;20246;4;7;2
"48";1662;0,767528;26618;5;9;3
"49";1665;0,687053;17162;4;7;2
"50";1683;0,727129;10634;4;8;2
"51";1689;0,65475;14176;3;6;2
"52";1705;0,775412;38932;5;9;3
"53";1723;0,708662;13040;4;8;2
"54";1728;0,698384;10574;4;7;2
"55";1731;0,701216;4549;4;7;2
"56";1734;0,73194;4668;4;8;2
"57";1737;0,722712;6642;4;8;2
"58";1738;0,723154;1044;4;8;2
"59";1744;0,734501;14224;4;8;2
"60";1762;0,713466;1093;4;8;2
"61";1768;0,712276;6920;4;8;2
"62";1773;0,747599;5035;5;9;3
"63";1774;0,713075;6862;4;8;2
"64";1776;0,747522;851;5;9;3
"65";1778;0,747762;3141;5;9;3
"66";1796;0,780609;42142;5;9;3
"67";1809;0,776573;24376;5;9;3
"68";1814;0,78057;6043;5;9;3
"69";1816;0,720628;5646;4;8;2
"70";1819;0,721199;2202;4;8;2
"71";1824;0,753667;6234;5;9;3
"72";1825;0,720536;1376;4;8;2
"73";1829;0,736433;1611;4;8;2
"74";1833;0,736421;9967;4;8;2
"75";1844;0,797428;12726;5;9;3
"76";1847;0,737377;3149;4;8;2
"77";1848;0,754407;3422;5;9;3
"78";1855;0,798794;9928;5;9;3
"79";1877;0,791142;19166;5;9;3
"80";1896;0,702782;11499;4;7;2
"81";1900;0,739085;9500;4;8;2
"82";1904;0,784794;7993;5;9;3
"83";1906;0,722792;2669;4;8;2
"84";1909;0,750172;3748;5;9;3
"85";1917;0,777967;15033;5;9;3
"86";1920;0,724094;20434;4;8;2
